project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BOCA-FR	IC151T_WGS	EGAN00001467849	EGAX00001463462	EGAR00001501088	IC151T_RRBS.fastq.gz	EGAF00001416180	a353893026f66c8d7af3a79b36026ba2	0f74add3a8984a2e3183785f920b9679	EGAD00001003133
BOCA-FR	IC204T_WGS	EGAN00001467856	EGAX00001463469	EGAR00001501095	IC204T_RRBS.fastq.gz	EGAF00001416187	23436a2ddbde04f6199b09bbdddcab65	3a059de24266015b04e88aa13c79c3b9	EGAD00001003133
BOCA-FR	IC197T_WGS	EGAN00001467855	EGAX00001463468	EGAR00001501094	IC197T_RRBS.fastq.gz	EGAF00001416186	4eaf6366c3777db6d30cc8a672be82b4	f1ed13f0e43415460327aad86086f28e	EGAD00001003133
BOCA-FR	IC193T_WGS	EGAN00001467854	EGAX00001463467	EGAR00001501093	IC193T_RRBS.fastq.gz	EGAF00001416185	2003b794ab8ad53145d3e86b77c65d73	26d2347bda0fe2c7c28130c40cc3eb90	EGAD00001003133
BOCA-FR	IC174T_WGS	EGAN00001467853	EGAX00001463466	EGAR00001501092	IC174T_RRBS.fastq.gz	EGAF00001416184	565cb7c6da856906f7a0e4a90792fe73	062803c17b55a106399df5aab6fcc40e	EGAD00001003133
BOCA-FR	IC296T_WGS	EGAN00001467882	EGAX00001463495	EGAR00001501121	IC296T_RRBS.fastq.gz	EGAF00001416213	a767341e3bcb90d63556a62760e9043f	ab19f2305400e8339894c262fce33280	EGAD00001003133
BOCA-FR	IC295T_WGS	EGAN00001467881	EGAX00001463494	EGAR00001501120	IC295T_RRBS.fastq.gz	EGAF00001416212	0a366519ed22f0a0d6c9815f2416bb31	5dde7c317743c6b5a8ebe4c46b78dfd1	EGAD00001003133
BOCA-FR	IC248T_WGS	EGAN00001467861	EGAX00001463474	EGAR00001501100	IC248T_RRBS.fastq.gz	EGAF00001416192	4c5704da86bbdee9a317e7d34ca4f1b9	0f581e262c687a021bb1a640c8884df3	EGAD00001003133
BOCA-FR	IC254T_WGS	EGAN00001467862	EGAX00001463475	EGAR00001501101	IC254T_RRBS.fastq.gz	EGAF00001416193	9a33a6773a62084e3cbc712178561c49	91ce9fb9229ebec4b1ae6e285f833047	EGAD00001003133
BOCA-FR	IC303T_WGS	EGAN00001467886	EGAX00001463499	EGAR00001501125	IC303T_RRBS.fastq.gz	EGAF00001416217	354725498505fcc6d23da02b6bebb445	af4f0091cc1d0491195f8d341c02cb42	EGAD00001003133
