project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PAEN-AU	1312T	EGAN00001432019	EGAZ00001235481	20160818_PNET/8dcdc648-c052-4575-ac4e-8a23ba0b7a2d.bam.gpg	EGAF00001331675	770222f2ff0b3c0caa1af96d89ffa0dd	63d46244f423e0f1fae756741e963a44	EGAD00001002684
PAEN-AU	1312N	EGAN00001432018	EGAZ00001235480	20160818_PNET/fee921c0-996e-41f8-a5e8-1bb15ef3ccdb.bam.gpg	EGAF00001331674	63ae732a6c2c7db7ffbfb66fc4ba888d	4b2173a4391ed0b669c3cf39ce033af5	EGAD00001002684
PAEN-AU	1309T	EGAN00001432017	EGAZ00001235479	20160818_PNET/fd1660f5-cdf9-47b2-988e-b8094bda4fd2.bam.gpg	EGAF00001331673	e872848b15fc47a5cc93bc9b4a908698	95ceb8e60dbdcd3fbf1736e87a09aa7f	EGAD00001002684
PAEN-AU	1309N	EGAN00001432016	EGAZ00001235478	20160818_PNET/657261b8-b3e9-49b6-8d21-4241d90bf6bb.bam.gpg	EGAF00001331672	62608f9d4e7d025c747dd28ce498b45f	506824648dc18ab9009c165e6a64d594	EGAD00001002684
PAEN-AU	1308T	EGAN00001432015	EGAZ00001235477	20160818_PNET/00060302-1323-4d43-bca6-ca3126e6bb0e.bam.gpg	EGAF00001331671	81008af4bfbd1907e51d37222f4b949e	fd3cc6a5085fd8de2685182e7d1dc905	EGAD00001002684
PAEN-AU	1308N	EGAN00001432014	EGAZ00001235476	20160818_PNET/e063a056-f2bd-4fd6-9f8a-b52692aa51e7.bam.gpg	EGAF00001331670	d244a594d47d02868ac2442658c38617	3182ba6a018cdcb65cff7f9bc1e0ae5e	EGAD00001002684
PAEN-AU	1317T	EGAN00001432023	EGAZ00001235485	20160818_PNET/f404a8a6-52ff-4dc0-b28c-1921c97ca094.bam.gpg	EGAF00001331679	fc0f68d86e5f6dceecc20e8bbab368aa	263234e5d1d2d33fd49d44c16728583f	EGAD00001002684
PAEN-AU	1317N	EGAN00001432022	EGAZ00001235484	20160818_PNET/60023cc8-30e0-4a14-969f-e316f4a14e4a.bam.gpg	EGAF00001331678	1d0c2adfb1b006af325d207e851fcd3b	59923557a0accc626c34e3d6c01b2283	EGAD00001002684
PAEN-AU	1293N	EGAN00001432008	EGAZ00001235470	20160818_PNET/f84df5a1-7af2-47d6-bff3-1230e3713e66.bam.gpg	EGAF00001331664	1783a33fc55fea5ae0125c5a372e6e2a	ac98b6ac46e587921060f3896d8cada5	EGAD00001002684
PAEN-AU	1293T	EGAN00001432009	EGAZ00001235471	20160818_PNET/04b9e3fc-5972-4bcc-bd86-fcd04f08c111.bam.gpg	EGAF00001331665	3782de884e7c05df13a643edfac7ca81	e967b1e611d1790b02e4d7786d6bdae4	EGAD00001002684
