project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
EOPC-DE	EOPC-189_tumor_01	EGAN00001516565	EGAZ00001258312	WGS_paired_EOPC-189_tumor_01_merged.mdup.bam	EGAF00001592129	cb28c391d1ff4d332a9845698340662a	690baf4ffbff11110589fa4e86e39794	EGAD00001003256
EOPC-DE	EOPC-191_normal	EGAN00001516568	EGAZ00001258315	WGS_paired_EOPC-191_normal_merged.mdup.bam	EGAF00001592126	66511830990338d4378568bf18b73496	545f81606f55cd45c20aaa197861059a	EGAD00001003256
EOPC-DE	EOPC-078_tumor_01	EGAN00001516547	EGAZ00001258294	WGS_paired_EOPC-078_tumor_01_merged.mdup.bam	EGAF00001591474	53a803de60d92e755984ec6e408c26cc	d541acb0742f8aea3e5e7187cfcb7c96	EGAD00001003256
EOPC-DE	EOPC-196_normal	EGAN00001516570	EGAZ00001258317	WGS_paired_EOPC-196_normal_merged.mdup.bam	EGAF00001592124	2dbbe636d9615c54db8739b2bae5b3bd	8bd2a1dcff3fa8329a19500d683b5d1b	EGAD00001003256
EOPC-DE	EOPC-191_tumor_01	EGAN00001516569	EGAZ00001258316	WGS_paired_EOPC-191_tumor_01_merged.mdup.bam	EGAF00001592125	440ea4e679eb15ab6174279a46de0e03	e1d511d09a16a6bf8271b642cb47afe7	EGAD00001003256
EOPC-DE	EOPC-015_tumor_01	EGAN00001516539	EGAZ00001258286	WGS_paired_EOPC-015_tumor_01_merged.mdup.bam	EGAF00001590348	3822fbdede046201ba91cda576880d79	37d1329900bf9d57a77250bb9470636b	EGAD00001003256
EOPC-DE	EOPC-015_normal	EGAN00001516538	EGAZ00001258285	WGS_paired_EOPC-015_normal_merged.mdup.bam	EGAF00001590349	a26e969f95f126e36854dcc21f2748c5	c1b8f810d9641d8c4fbffda19bf1a857	EGAD00001003256
EOPC-DE	EOPC-198_normal	EGAN00001516574	EGAZ00001258321	WGS_paired_EOPC-198_normal_merged.mdup.bam	EGAF00001592120	5d4343606b8bd2e030a2cbf583f1f59b	7c620e92c3fb0808a203d6efc84e37dc	EGAD00001003256
EOPC-DE	EOPC-079_tumor_01	EGAN00001516549	EGAZ00001258296	WGS_paired_EOPC-079_tumor_01_merged.mdup.bam	EGAF00001591472	9fcf2532c2ce0544eb0af1d78641b476	bcbb8dd4a841f2e780de76a653b4fda3	EGAD00001003256
EOPC-DE	EOPC-097_normal	EGAN00001516730	EGAZ00001258384	WGS_paired_EOPC-097_normal_merged.mdup.bam	EGAF00001592647	0cdcb7ddf77981037f11a01f85412f6d	f672b22f3619c9efc1f78ab92eae870a	EGAD00001003256
EOPC-DE	EOPC-098_normal	EGAN00001516731	EGAZ00001258385	WGS_paired_EOPC-098_normal_merged.mdup.bam	EGAF00001592646	ec199c06c0c3b916aca455efddb39286	6bdde23d2f4f0bc85455641f0cd1fcea	EGAD00001003256
