project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
BRCA-EU	PD5964a	EGAN00001087677	EGAX00001099967	EGAR00001103691	9212_3#36.bam.gpg	EGAF00000182285	7c644f426fa6f861becc258b8c6f027a	c995880a97ded01f6e29c9f22f97c6ac	EGAD00001001337
BRCA-EU	PD5960a	EGAN00001087676	EGAX00001099966	EGAR00001103690	9212_3#35.bam.gpg	EGAF00000182284	f975220249be4a94b0e4a01100c063df	c86fd69516686912714778af0e94d7ea	EGAD00001001337
BRCA-EU	PD6731a2	EGAN00001180069	EGAX00001185241	EGAR00001190349	11889_4.cram.gpg	EGAF00000518558	7efba29240d79de16a6c3aad4e9eee03	05172176a13c9c799b2e1641965981bc	EGAD00001000141
BRCA-EU	PD7243a	EGAN00001087682	EGAX00001099963	EGAR00001103687	9212_2#41.bam.gpg	EGAF00000182281	9c3f6cb31223ab454a2583d6bd93fcfe	fc2388f6ac238330eb298ab76754fe78	EGAD00001001337
BRCA-EU	PD7238a	EGAN00001087681	EGAX00001099962	EGAR00001103686	9212_2#40.bam.gpg	EGAF00000182280	8abdf0a84fa28b5db2ccfd7a801d15f5	642620c3887ec0c4ece49b25f5a46adc	EGAD00001001337
BRCA-EU	PD13767b	EGAN00001174489	EGAX00001172890	EGAR00001177471	11616_2#50.cram.gpg	EGAF00000496222	0932e67eeaefad4d3268a8ee80850f93	2730287007301b6fed81fa2ca5e57fe5	EGAD00001001337
BRCA-EU	PD14454b	EGAN00001197166	EGAX00001283134	EGAR00001311410	13877_4#12.cram.gpg	EGAF00000786523	995da27d07d30859bb59faa0530df87f	da222d938a04c97abcbe602e56b0f94f	EGAD00001001337
BRCA-EU	PD11760a	EGAN00001174366	EGAX00001163383	EGAR00001168061	11237_1#18.cram.gpg	EGAF00000480860	48a9ffedbcdf67c7018e860606931e2c	7e609e6cbbd61948691412498af6240d	EGAD00001001337
BRCA-EU	PD11761a	EGAN00001174367	EGAX00001163384	EGAR00001168062	11237_1#19.cram.gpg	EGAF00000480861	b277562f26c5e289b9ff8c46d090447a	bca35f14021622ab78cbec3f3c17bf92	EGAD00001001337
BRCA-EU	PD14453b	EGAN00001174503	EGAX00001178756	EGAR00001183360	11721_2#64.cram.gpg	EGAF00000505798	e7ca025ab2949eddc579f6e6393a71c4	ce740c92308842ca23a077cecacb237f	EGAD00001001337
BRCA-EU	PD14454b	EGAN00001174504	EGAX00001178757	EGAR00001183361	11721_2#65.cram.gpg	EGAF00000505799	fc1938c3e3d50580af8a928f024edb70	315c85c11820b503c6d7497178d9f291	EGAD00001001337
BRCA-EU	PD11338a	EGAN00001087646	EGAX00001095558	EGAR00001099237	9123_7#5.bam.gpg	EGAF00000172461	c87709af9ba8e8a6b1e87bbe2a19d94f	f5b83ea157aec8fd0537f363f169304c	EGAD00001001337
BRCA-EU	PD14462b	EGAN00001174508	EGAX00001178752	EGAR00001183356	11721_1#69.cram.gpg	EGAF00000505794	7da15c7b8d34a3f86cacfce1f9a3319c	f9f793301d1105c6c43260b484536e56	EGAD00001001337
BRCA-EU	PD14439b	EGAN00001174500	EGAX00001178753	EGAR00001183357	11721_2#61.cram.gpg	EGAF00000505795	9788dc01c34b4ad7b0998bffe3e93ce8	78e9d0e7884287cc069e6172a738545f	EGAD00001001337
BRCA-EU	PD14441b	EGAN00001174501	EGAX00001178754	EGAR00001183358	11721_2#62.cram.gpg	EGAF00000505796	12a407f09929db424263fa424461f3dd	6abbaef9d0e1f6c54012c020d30d4197	EGAD00001001337
BRCA-EU	PD14442b	EGAN00001174502	EGAX00001178755	EGAR00001183359	11721_2#63.cram.gpg	EGAF00000505797	64cbf37ccc679ac03085f312dbac355d	5a75738bd9b0bfdb781b3c9fd3bcd832	EGAD00001001337
BRCA-EU	PD14454b	EGAN00001174504	EGAX00001178748	EGAR00001183352	11721_1#65.cram.gpg	EGAF00000505790	951ca9b52b5845e16c01516217ef32bd	330b3633916ebba93cd9904bb98ab7d8	EGAD00001001337
BRCA-EU	PD14456b	EGAN00001174506	EGAX00001178750	EGAR00001183354	11721_1#67.cram.gpg	EGAF00000505792	b7ef382691151e09b9b9db0444a788f4	d6e450433796fc1dc9528e14792b4bd9	EGAD00001001337
BRCA-EU	PD14457b	EGAN00001174507	EGAX00001178751	EGAR00001183355	11721_1#68.cram.gpg	EGAF00000505793	bbea1ebefc5e4073cb799455099559af	b906925dfd19949c9e6137b8bc70f2b7	EGAD00001001337
BRCA-EU	PD11367b	EGAN00001105349	EGAX00001154356	EGAR00001158978	10786_4#27.cram.gpg	EGAF00000407768	33e2df246f691c7275db5afbedf89ce0	43dd63fa32678d85a063f2515412a4ad	EGAD00001001337
BRCA-EU	PD11368b	EGAN00001105350	EGAX00001154357	EGAR00001158979	10786_4#28.cram.gpg	EGAF00000407769	97e4bebe2ce79f864c012dac0f26aec0	3490a01575ecfe3afaa98c62503c5ffd	EGAD00001001337
BRCA-EU	PD8617a	EGAN00001174424	EGAX00001179075	EGAR00001183679	11796_1#76.cram.gpg	EGAF00000506117	9bc7611e9d3a85271086b32ad0cc7e15	02e303932da017a2e4f80740cafcfbae	EGAD00001001337
BRCA-EU	PD11355a	EGAN00001105304	EGAX00001154352	EGAR00001158974	10786_3#23.cram.gpg	EGAF00000407764	b73ec24d1cf776004695a0311805f1ee	de78b256ae920da879369545ba8effc6	EGAD00001001337
BRCA-EU	PD11358a	EGAN00001105305	EGAX00001154353	EGAR00001158975	10786_3#24.cram.gpg	EGAF00000407765	56959fa4fc63944fcaddd2f4b15e4cdf	23b0a7100b7de8941ebaf99102866089	EGAD00001001337
BRCA-EU	PD11359a	EGAN00001105306	EGAX00001154354	EGAR00001158976	10786_3#25.cram.gpg	EGAF00000407766	cacbfc80e2552c854001ae453239b73f	0e6f42b43ebf791e79a21dfb1b3caca9	EGAD00001001337
BRCA-EU	PD13760b	EGAN00001174482	EGAX00001172892	EGAR00001177473	11617_1#43.cram.gpg	EGAF00000496224	a4980bf62015d45893e3224d1f5941f7	eef4963660abf028fecee378677bb373	EGAD00001001337
